_r,recno,Visit,ID,Target,File,Fiber,Plate,MJD,Tel,Survey,Field,Prog,Loc,RAJ2000,DEJ2000,GLON,GLAT,Jmag,e_Jmag,Hmag,e_Hmag,Ksmag,e_Ksmag,Ap1T1,Ap1T2,SNR,SFlag,Date,JD,BC,VType,RV,e_RV,VHelio,VLSR,VGSR,Chi2,Teff,[Fe/H],logg,[a/Fe],[C/Fe],synFile,EType,RV1,e_RV1,Vhelio1,RVRels,e_RVRels,HRVs,RVRel,e_RVRel,HRV,Ap2T1,Ap2T2,Ap2T3,EFlag,Hmin,Hmax,JKmin,JKmax,AName,r_Hmag,Mmag,e_Mmag,T2mag,e_T2mag,DDO51,e_DDO51,3.6mag,e_3.6mag,4.5mag,e_4.5mag,5.8mag,e_5.8mag,8.0mag,e_8.0mag,4.5magW,e_4.5magW,4.5magT,e_4.5magT,AkT,n_AkT,Ak,E(B-V),Giant,Star,pmRA_1,pmDE,r_pm,dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra_2,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,dr2_rv_template_fe_h,l,b,ecl_lon,ecl_lat,Separation
0.250691,341916,apogee.apo25m.s.r12.7227.56670.141,2M05351042-0538246,apo25m.4612.ORIONB.2M05351042-0538246,apVisit-r12-7227-56670-141.fits,141,"        7227",56670,apo25m,apogee,ORIONB,apogee,4612,83.793437,-5.640175,209.2357601194,-19.519509393,9.788,0.023,9.103,0.03,8.788,0.019,-2147352576,-2147475456,199.02,0,2014-01-13T03:40:28,2456670.676,-12.988316,3,38.5,0.06604,25.51,12.47,-88.8,6.68,4500.0,-1.0,5.0,0.0,0.0,apg_synthgrid.fits,2,38.341,0.075,25.347,37.611,0.072537,24.623,38.499,0.066044,25.511,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,8.575,0.021,8.57,0.021,0.443,RJCE_WISE_ALLSKY,0.439,3.492,-1,1,0.0,0.0,None,0.250709459771039,1636042515805110273,Gaia EDR3 3017250847981552896,3017250847981552896,266478888,2016.0,83.79345397537038,0.025363836,-5.640195768142527,0.021986425,2.601261974132597,0.042643268,61.00053,0.17863132,0.15903495433734818,0.029550234,-0.08134515189269695,0.026050976,0.15963311,-0.32799014,-0.08368738,-0.15609546,-0.2579354,-0.023325937,-0.3439383,0.1748685,0.36591104,-0.10271048,368,368,368,0,34.917274,3289.3208,0.2699546,103.369835,31,true,1.372739,,,,,,,,42,17,0.041871987,46,27,0,0.017087964,174.05583,0,0,2.5435011,,,,,,,,,false,355,232790.85526583367,65.88644,3533.2136,12.269952,45,75752.42690593986,97.139336,779.83264,13.140051,43,233253.3838585806,171.99203,1356.1871,11.328325,0,1,0,0,0,1.3273966,1.8117256,0.87009907,0.94162655,22.514061,5.7170353,7,6500.0,3.5,0.0,209.2357606668209,-19.51954593419188,82.93897227498722,-28.92747507927195,0.09637621156230311
0.064708,342128,apogee.apo25m.s.r12.7228.56671.51,2M05351270-0527106,apo25m.4612.ORIONB.2M05351270-0527106,apVisit-r12-7228-56671-051.fits,51,"        7228",56671,apo25m,apogee,ORIONB,apogee,4612,83.802948,-5.452952,209.0631140261,-19.426515437,12.783,0.023,11.897,0.036,11.442,0.029,-2147352576,-2147475456,49.43,512,2014-01-14T03:45:13,2456671.68,-13.417722,5,38.51,0.04478,25.09,12.06,-88.73,3.82,3400.0,0.5,5.0,0.0,0.0,apg_synthgrid.fits,2,37.986,0.047,24.562,38.509,0.044781,25.091,38.423,0.044853,25.005,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,,,,,,none,,35.531,-1,1,0.0,0.0,None,0.06469628239866441,1636042515805110273,Gaia EDR3 3017360489921435392,3017360489921435392,649264176,2016.0,83.80297385282822,6.805499,-5.452947162083724,6.027308,,,,,,,,,0.45998234,,,,,,,,,,283,0,283,0,496.64392,945926.25,57.536114,39593.758,3,false,,,,,,,,,34,17,14.062766,44,44,0,0.13465129,93.76338,66,5,,0.14365406,0.28566897,0.110065594,0.56614923,172.09299,-21.543587,-1.3892573,44.277897,false,283,1906.0381989078448,18.477734,103.153244,17.487038,21,4891.660024620584,616.45,7.9352098,16.114902,32,7799.520053742612,491.62674,15.864719,15.017726,1,0,1,3,0,6.658408,1.0971766,-1.3721352,2.4693117,,,0,,,,209.06309454076722,-19.42653272538321,82.96026078241155,-28.74091669143335,0.09427179553665967
0.443965,346776,apogee.apo25m.s.r12.7226.56666.253,2M05361180-0500326,apo25m.4612.ORIONB.2M05361180-0500326,apVisit-r12-7226-56666-253.fits,253,"        7226",56666,apo25m,apogee,ORIONB,apogee,4612,84.049174,-5.009066,208.7616605313,-19.0068380558,12.197,0.024,11.511,0.033,11.296,0.023,-2147352576,-2147475456,69.27,0,2014-01-09T04:03:12,2456666.692,-11.302971,4,38.52,0.02806,27.22,14.2,-85.88,3.35,3400.0,0.5,5.0,0.0,0.0,apg_synthgrid.fits,2,38.575,0.035,27.266,38.546,0.028831,27.243,38.519,0.02806,27.216,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,11.027,0.024,11.012,0.027,0.249,SFD,0.398,0.824,-1,1,0.0,0.0,None,0.4439109778361434,1636042515805110273,Gaia EDR3 3209554435247957632,3209554435247957632,1279687203,2016.0,84.049156728693,0.18893258,-5.009118455901137,0.1654822,2.412833537401291,0.2743678,8.794157,2.6265318,2.5063236375834808,0.25644737,-0.7855008912532125,0.20627815,0.26811463,0.020419499,-0.05393308,-0.18628342,-0.05448934,-0.13555785,-0.3489977,0.1983551,0.09809422,0.050452534,518,0,518,0,213.05159,83309.03,2.5346246,1532.674,31,false,1.2909073,,,,,,,,59,21,0.3602884,62,36,0,0.06945808,149.38889,28,0,12.666513,0.22082663,0.31666312,0.18927856,0.61112034,156.22452,-27.429749,17.479298,-43.81091,false,511,15687.774277878067,58.511913,268.1125,15.198463,57,3745.254004317468,25.703608,145.70927,16.404839,60,21786.065366689607,100.23846,217.34239,13.902449,0,57,0,60,0,1.627466,2.50239,1.2063751,1.2960148,,,0,,,,208.76167415559652,-19.006920078080775,83.26317025921539,-28.309341958278022,0.19873974269896394
0.551923,343977,apogee.apo25m.s.r12.7228.56671.139,2M05352840-0556279,apo25m.4612.ORIONB.2M05352840-0556279,apVisit-r12-7228-56671-139.fits,139,"        7228",56671,apo25m,apogee,ORIONB,apogee,4612,83.868341,-5.941111,209.5565109856,-19.588500781,13.062,0.022,12.273,0.036,11.862,0.024,-2147352576,-2147475456,28.87,0,2014-01-14T03:45:13,2456671.68,-13.334786,5,38.58,0.09158,25.25,12.21,-90.04,1.89,3600.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,2,38.325,0.101,24.984,38.58,0.091582,25.245,38.603,0.091764,25.269,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,11.106,0.021,,,0.37,SFD,1.025,1.226,-1,1,8.7,-6.1,URAT1,0.5519391325239372,1636042515805110273,Gaia EDR3 3017189859446112640,3017189859446112640,997147743,2016.0,83.86836551312743,0.033191018,-5.941125348581134,0.028956223,2.783883460330647,0.046048947,60.454876,1.2882545,1.1998353070083017,0.04098433,0.4690362726050644,0.0350386,-0.039347447,0.23325339,-0.07333827,0.043301735,-0.24571262,-0.015681306,-0.4631395,0.13923413,0.24380092,-0.04619974,369,0,366,3,1.3772513,415.24478,0.04842456,0.21772364,31,false,1.3074107,,,,,,,,44,21,0.057033367,56,30,0,0.038709532,84.718,0,0,1.0507525,0.15356338,0.2199968,0.11542566,0.48423237,-76.91859,-5.3974833,-32.703682,-43.2351,false,367,7080.218162300609,40.2216,176.03024,16.06225,51,1597.5278891673559,43.733467,36.52873,17.329922,49,8942.802289491368,108.22685,82.630165,14.869211,0,0,0,1,0,1.4887013,2.4607105,1.2676716,1.193039,,,0,,,,209.5565090072492,-19.58852741440612,83.00730737013224,-29.231689827669452,0.10184485168925139
0.422576,337182,apogee.apo25m.s.r12.7227.56670.28,2M05334954-0536208,apo25m.4612.ORIONB.2M05334954-0536208,apVisit-r12-7227-56670-028.fits,28,"        7227",56670,apo25m,apogee,ORIONB,apogee,4612,83.456418,-5.60579,209.0424126109,-19.8032745126,12.368,0.024,11.324,0.03,10.714,0.019,-2147352576,-2147475456,46.48,512,2014-01-13T03:40:28,2456670.676,-13.149751,3,38.67,0.11,25.52,12.46,-88.02,2.52,4000.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,2,38.151,0.224,24.996,38.524,0.11042,25.375,38.665,0.11,25.515,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,9.583,0.022,9.47,0.022,0.4,SFD,1.552,1.323,-1,1,0.0,0.0,None,0.4225519048182147,1636042515805110273,Gaia EDR3 3017261327701775488,3017261327701775488,779494457,2016.0,83.45645118077134,0.032421667,-5.605798840250831,0.029359216,2.4686374869575536,0.04705644,52.4612,2.294842,1.9702522696673102,0.04337456,-1.1766079579552837,0.03782795,0.28776523,-0.113090955,-0.07473696,-0.08529135,-0.26537117,-0.045784663,-0.37111342,0.20676737,0.3275069,0.19981149,432,18,431,1,5.0696163,933.73914,0.2814226,15.147616,95,false,,1.318115,0.008712326,-0.010525379,-0.17750704,0.11002119,-0.13292293,0.04274068,51,23,0.064297475,52,27,0,0.28075814,121.703384,0,0,1.178004,,,,,,,,,false,426,10578.925591448678,300.61856,35.19053,15.626263,46,3214.030469936499,307.82385,10.441135,16.570917,48,11921.111904616862,985.1295,12.101061,14.557103,0,2,0,1,0,1.430688,2.013814,0.94465446,1.0691595,,,0,,,,209.042409940872,-19.803291301500487,82.55834601922088,-28.876201603116254,0.12306567980693134
0.365889,338379,apogee.apo25m.s.r12.7226.56666.239,2M05341885-0507016,apo25m.4612.ORIONB.2M05341885-0507016,apVisit-r12-7226-56666-239.fits,239,"        7226",56666,apo25m,apogee,ORIONB,apogee,4612,83.57855,-5.117133,208.6382632125,-19.4736005283,11.415,0.023,10.696,0.032,10.5,0.022,-2147352576,-2147475456,108.46,0,2014-01-09T04:03:12,2456666.692,-11.52256,5,38.67,0.06073,27.15,14.11,-85.3,5.75,4250.0,-0.5,5.0,0.0,0.0,apg_synthgrid.fits,2,40.489,0.069,28.961,38.672,0.060725,27.15,38.975,0.061226,27.453,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,10.355,0.02,10.334,0.02,0.194,SFD,0.267,0.643,-1,1,0.0,0.0,None,0.3659244860257429,1636042515805110273,Gaia EDR3 3209538526689909504,3209538526689909504,163960871,2016.0,83.57855959936167,0.27143413,-5.1170776554119355,0.21446414,2.6608485885598414,0.36916196,7.207808,2.5561686,1.4788774975618808,0.33585113,2.0849265271804036,0.24415463,0.317439,-0.14033505,-0.1364952,-0.15176317,-0.23030445,-0.09144993,-0.46525142,0.27450627,0.14839992,0.06610079,459,0,456,3,135.3636,259181.0,3.0514677,5319.3345,95,false,,1.2001401,0.06382631,0.012456576,-0.09294225,-0.005147271,-0.1341958,0.107632555,53,21,0.47834828,57,57,0,0.08938364,96.91679,81,0,8.022769,0.15670107,0.4166992,0.14592986,0.39703637,172.14738,-21.235882,8.080061,-41.28698,false,443,44662.70649035507,114.052345,391.59833,14.062504,54,15810.007128922207,67.10936,235.58572,14.841212,53,59759.75658984,132.80223,449.9906,12.806873,0,1,0,1,0,1.6920104,2.034339,0.77870846,1.2556305,,,0,,,,208.63818840747587,-19.473609633055883,82.72517318204012,-28.394341283207226,0.2021917853786863
0.113793,341125,apogee.apo25m.s.r12.7226.56666.10,2M05350218-0529098,apo25m.4612.ORIONB.2M05350218-0529098,apVisit-r12-7226-56666-010.fits,10,"        7226",56666,apo25m,apogee,ORIONB,apogee,4612,83.759097,-5.48607,209.0735205602,-19.4804224031,12.025,0.023,11.067,0.033,10.592,0.023,-2147352576,-2147475456,67.75,512,2014-01-09T04:03:12,2456666.692,-11.403297,5,38.68,0.0535,27.27,14.24,-86.55,3.77,4000.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,2,39.126,0.063,27.717,38.677,0.0535,27.273,38.65,0.054733,27.246,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,,,,,,none,,18.012,-1,1,0.0,0.0,None,0.11385685536919292,1636042515805110273,Gaia EDR3 3017266477364689664,3017266477364689664,930943213,2016.0,83.75900361931473,0.11240744,-5.486085204152177,0.094764255,2.8747453532143,0.17197755,16.715818,2.4546943,1.0529214327131915,0.14634046,-2.217403970122785,0.122333564,0.2592645,-0.24169415,-0.20880675,-0.31501016,-0.08122798,-0.21125728,-0.3621143,0.07126967,0.30704418,0.03806543,376,0,356,20,16.643793,5883.361,1.1512791,167.81947,95,false,,1.1389878,0.027824236,0.053924024,-0.15349048,-0.12080902,-0.2003348,0.088471465,43,18,0.20895132,50,31,0,0.055795364,161.12016,13,0,1.6898901,0.24992712,0.25198156,0.20844537,0.55653715,166.34857,-15.735926,4.4769025,-43.61727,false,364,8740.991714005928,34.35457,254.43463,15.833465,43,3148.094688250669,231.08847,13.622898,16.593422,43,15032.536889743533,254.46088,59.076023,14.305315,0,43,0,43,0,2.0799277,2.288107,0.7599573,1.5281496,,,0,,,,209.07346318868983,-19.480554589996046,82.90853573766404,-28.771863267100354,0.3390775268454563
0.064189,343741,apogee.apo25m.s.r12.7229.56672.33,2M05352573-0526417,apo25m.4612.ORIONB.2M05352573-0526417,apVisit-r12-7229-56672-033.fits,33,"        7229",56672,apo25m,apogee,ORIONB,apogee,4612,83.857216,-5.444934,209.0814217269,-19.3747026814,12.016,0.024,10.941,0.033,10.291,0.023,-2147352576,-2147475456,64.46,512,2014-01-15T03:38:43,2456672.675,-13.782207,3,38.69,0.04281,24.91,11.88,-88.99,4.26,4000.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,2,39.324,0.052,25.536,38.674,0.043004,24.891,38.694,0.042805,24.912,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,,,,,,none,,41.736,-1,1,0.0,0.0,None,0.06423651141317188,1636042515805110273,Gaia EDR3 3017360627356912384,3017360627356912384,699632865,2016.0,83.85722700171156,0.041532684,-5.44498376687343,0.036542777,2.4849918233327455,0.059564058,41.71965,2.8874497,0.6646458932738366,0.051478732,-2.8099130755066586,0.043790184,0.3521404,-0.13732482,-0.29509524,-0.25210813,-0.2627534,-0.21417554,-0.46773124,0.21528596,0.23156461,0.15547147,389,0,387,2,-3.4385285,927.5806,0.3456301,18.062757,95,false,,1.2560402,0.010328116,-0.092033096,-0.15450503,-0.036255494,-0.11276849,0.15998103,45,21,0.07797711,50,30,0,0.043583047,120.14965,0,0,0.87722063,0.09422338,0.33010104,0.1797654,0.55549926,-164.83498,-24.971464,-3.1596408,-43.444942,false,365,12932.2533679109,64.28799,201.16127,15.408181,33,2487.106169752157,214.88855,11.5739355,16.849306,35,15801.97654406216,352.16452,44.871006,14.251117,1,1,1,2,1,1.4142225,2.5981894,1.4411249,1.1570644,,,0,,,,209.0814467358617,-19.37475785083843,83.02222526735859,-28.73559606119626,0.18344780245689193
0.505764,348916,apogee.apo25m.s.r12.7226.56666.175,2M05365720-0506049,apo25m.4612.ORIONB.2M05365720-0506049,apVisit-r12-7226-56666-175.fits,175,"        7226",56666,apo25m,apogee,ORIONB,apogee,4612,84.23837,-5.101366,208.9390126457,-18.8807518631,12.005,0.024,11.138,0.031,10.711,0.019,-2147352576,-2147475456,76.19,0,2014-01-09T04:03:12,2456666.692,-11.202985,5,38.73,0.03377,27.53,14.52,-86.2,2.94,4000.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,2,38.769,0.04,27.56,38.729,0.033773,27.526,38.679,0.033902,27.476,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,9.732,0.02,9.739,0.02,0.044,SFD,1.245,0.146,-1,1,0.0,0.0,None,0.5057628568413366,1636042515805110273,Gaia EDR3 3017397529714489856,3017397529714489856,576988981,2016.0,84.23837081686412,0.018294219,-5.101369796689001,0.016252387,2.613447715535059,0.024471145,106.79711,1.9430313,1.9087090638288322,0.024054322,0.3635936248286206,0.018534942,0.2521501,-0.090788536,-0.12825014,-0.04721714,-0.23008238,-0.0085599,-0.4575451,0.16985103,0.15132245,0.10506153,510,0,507,3,1.8883468,577.6239,0.023757784,0.14966841,31,true,1.3353826,,,,,,,,60,22,0.03390076,62,34,0,0.35251266,0.48291028,0,0,1.0595068,0.20993006,0.38544726,0.24279529,0.5771649,167.19838,-28.94659,9.166803,-43.452686,false,497,15754.033747064723,350.84,44.903755,15.193888,59,3963.0925400773094,278.10193,14.250504,16.343456,59,17173.384810345873,1087.4183,15.792804,14.160756,1,1,1,0,0,1.3416549,2.1827002,1.1495686,1.0331316,,,0,,,,208.93898890707294,-18.880795658171667,83.4722912653764,-28.410188005442112,0.013978405808481212
0.370099,342063,apogee.apo25m.s.r12.7229.56672.98,2M05351192-0545379,apo25m.4612.ORIONB.2M05351192-0545379,apVisit-r12-7229-56672-098.fits,98,"        7229",56672,apo25m,apogee,ORIONB,apogee,4612,83.79968,-5.760538,209.3527374298,-19.5682279681,11.599,0.022,10.795,0.03,10.543,0.018,-2147352576,-2147475456,88.09,2052,2014-01-15T03:38:43,2456672.675,-13.773584,5,38.74,0.04481,24.97,11.93,-89.68,4.47,4000.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,2,39.168,0.056,25.389,38.742,0.044815,24.969,38.868,0.044994,25.095,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,10.227,0.021,10.227,0.021,0.476,RJCE_WISE,0.476,1.938,-1,1,7.5,-2.6,URAT1,0.3701062140520707,1636042515805110273,Gaia EDR3 3017245831459893760,3017245831459893760,1395136994,2016.0,83.79970578559595,0.019085826,-5.7605466042409565,0.01738723,2.432068092549592,0.027482072,88.49653,1.572431,1.5166356185008558,0.02537611,-0.4151570741943467,0.02187847,0.08122285,-0.15586065,-0.06499179,-0.15434112,-0.15471973,-0.0745711,-0.41900668,0.080788635,0.23762856,-0.11467147,432,0,429,3,11.087196,796.9833,0.16203539,11.086165,31,false,1.3304545,,,,,,,,49,22,0.035667818,54,30,0,0.03857823,102.721596,0,0,1.4030801,0.18038426,0.19990842,0.20228626,0.5310167,179.79381,-9.252862,3.6837587,-43.27679,false,417,34156.33311000706,141.47961,241.42229,14.353689,51,9182.477554873043,136.19414,67.421974,15.431143,51,37903.37945422407,382.5249,99.08735,13.301201,0,2,0,0,0,1.3785396,2.129942,1.0774536,1.0524883,,,0,,,,209.3527306618912,-19.568251072303102,82.9393146011407,-29.04798621402485,0.09741519556557734
0.120798,344875,apogee.apo25m.s.r12.7225.56656.42,2M05354007-0527589,apo25m.4612.ORIONB.2M05354007-0527589,apVisit-r12-7225-56656-042.fits,42,"        7225",56656,apo25m,apogee,ORIONB,apogee,4612,83.916995,-5.466375,209.1301987854,-19.3313088581,12.972,0.022,12.445,0.031,12.171,0.019,-2147352576,-2147475456,29.03,512,2013-12-30T05:38:32,2456656.758,-7.09402,4,38.75,0.05201,31.66,18.63,-82.42,2.45,3600.0,-0.5,5.0,0.5,0.0,apg_synthgrid.fits,2,38.688,0.082,31.588,38.736,0.079191,31.642,38.755,0.052006,31.66,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,12.037,0.17,10.787,0.068,1.476,RJCE_WISE_ALLSKY,0.329,21.222,-1,1,0.0,0.0,None,0.12079568539967313,1636042515805110273,Gaia EDR3 3017359665283938432,3017359665283938432,1656597022,2016.0,83.91699912634168,0.036864806,-5.4663655228701105,0.034211457,10.620652300484958,0.05838968,181.89262,5.3496003,4.000454482350663,0.045578558,3.551701919360674,0.039691437,0.18263258,-0.15144199,-0.1812924,-0.06417087,-0.31350368,-0.042140372,-0.40150785,0.24339066,0.19564994,-0.04227311,432,0,431,1,-1.9535754,852.0501,0.30847898,11.677304,95,false,,1.2501361,0.010157102,-0.07367553,-0.21153378,0.05267238,-0.09055875,0.14610131,50,22,0.065049514,54,32,0,0.002188492,135.32762,0,0,0.9329804,0.19196105,0.24811238,0.16089211,0.58695114,-162.71094,-19.649555,-7.6048856,-42.522533,false,404,8699.792343655328,18.417934,472.3544,15.838594,37,1809.2290038735728,57.65081,31.382542,17.194809,35,11491.571148446208,65.86214,174.47917,14.596947,0,25,0,24,0,1.5288641,2.5978622,1.3562145,1.2416477,,,0,,,,209.13016444655193,-19.331343336918188,83.08883391244584,-28.759827538966384,0.03718438825776916
0.312871,347827,apogee.apo25m.s.r12.7229.56672.61,2M05363167-0526356,apo25m.4612.ORIONB.2M05363167-0526356,apVisit-r12-7229-56672-061.fits,61,"        7229",56672,apo25m,apogee,ORIONB,apogee,4612,84.131964,-5.443245,209.2107457675,-19.1299506063,12.92,0.024,12.25,0.032,12.0,0.023,-2147352576,-2147475456,30.52,512,2014-01-15T03:38:43,2456672.675,-13.655681,3,38.76,0.06518,25.11,12.09,-89.35,2.27,3400.0,0.5,5.0,0.0,0.0,apg_synthgrid.fits,2,38.163,0.075,24.502,38.737,0.065588,25.082,38.762,0.065184,25.106,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,11.527,0.065,11.374,0.067,0.758,RJCE_WISE_ALLSKY,0.618,2.306,-1,1,0.0,0.0,None,0.312845312900778,1636042515805110273,Gaia EDR3 3017351659465491072,3017351659465491072,889757558,2016.0,84.13193582148914,0.026116302,-5.4432582502992135,0.025476309,2.6409685775177087,0.034857146,75.76549,0.46828654,0.4338071402259745,0.037358835,-0.17636230500511182,0.031547815,0.32626656,-0.04533997,-0.275672,-0.24395987,-0.11910027,-0.25461733,-0.56503254,0.08042982,0.07799111,0.33507773,464,0,462,2,1.0735514,507.086,0.06781794,0.65501934,31,true,1.2944182,,,,,,,,53,22,0.058117084,55,31,0,0.009387531,134.03406,0,0,1.0349814,0.15398021,0.268079,0.14212164,0.5603818,-166.9895,-24.82868,1.0809585,-44.6044,false,433,9639.442738808497,12.650679,761.9704,15.727237,50,2132.3647030727598,26.345425,80.93871,17.016388,50,11787.129246092769,42.25132,278.9766,14.569375,0,1,0,2,0,1.4440144,2.447013,1.2891512,1.1578617,,,0,,,,209.21071732116545,-19.130024078320268,83.33386224024177,-28.746852401115152,0.1116843898191194
0.071972,341874,apogee.apo25m.s.r12.7226.56666.194,2M05350985-0519339,apo25m.4612.ORIONB.2M05350985-0519339,apVisit-r12-7226-56666-194.fits,194,"        7226",56666,apo25m,apogee,ORIONB,apogee,4612,83.791049,-5.326109,208.9374975643,-19.3797018668,12.039,0.036,10.885,0.035,10.238,0.032,-2147352576,-2147475456,94.39,4,2014-01-09T04:03:12,2456666.692,-11.401539,5,38.79,0.01942,27.39,14.36,-86.05,5.4,3400.0,0.5,5.0,0.0,0.0,apg_synthgrid.fits,2,39.203,0.022,27.795,38.795,0.019418,27.393,38.803,0.019548,27.402,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,,,,,,none,,46.514,-1,1,0.0,0.0,None,0.07199374842535762,1636042515805110273,Gaia EDR3 3017366739083370496,3017366739083370496,783922405,2016.0,83.79105247359922,0.19488376,-5.326083547323323,0.16542971,1.5842369698267784,0.278501,5.6884427,3.4444222,-1.6647197847108444,0.2490831,3.0154191578804097,0.19530891,0.186002,0.0742696,-0.09091522,-0.025490947,-0.058348857,-0.009486094,-0.3965152,0.26491317,0.13848396,0.024855925,410,0,410,0,22.598972,13400.541,2.268926,349.81696,95,false,,1.0847352,0.048424464,0.11924628,-0.049267396,-0.008102534,-0.16929913,0.17536949,47,22,0.35082307,51,29,1,0.099807285,63.5087,0,0,1.891521,0.06722014,0.300166,0.116664544,0.5005508,158.75603,-21.96579,4.452001,-43.69717,false,365,6849.907257580395,39.98601,171.30759,16.098156,45,9644.755906277676,935.26483,10.312326,15.377814,47,22210.265103582093,860.6577,25.806154,13.881511,0,45,0,38,0,4.650431,1.4963036,-0.7203417,2.2166452,,,0,,,,208.93744790772067,-19.37972981588383,82.9538328546017,-28.613623962899883,0.0924717080405424
0.090627,342875,apogee.apo25m.s.r12.7227.56670.197,2M05351873-0518024,apo25m.4612.ORIONB.2M05351873-0518024,apVisit-r12-7227-56670-197.fits,197,"        7227",56670,apo25m,apogee,ORIONB,apogee,4612,83.828077,-5.300681,208.9311573885,-19.3353158438,13.044,0.035,11.736,0.046,10.974,0.033,-2147352576,-2147475456,36.27,0,2014-01-13T03:40:28,2456670.676,-13.006901,5,38.79,0.2757,25.79,12.76,-87.67,2.68,3400.0,-0.5,5.0,0.0,0.0,apg_synthgrid.fits,2,37.375,0.238,24.362,38.795,0.27573,25.788,38.07,0.2958,25.063,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,,,9.501,0.034,2.006,RJCE_WISE_ALLSKY,,46.514,-1,1,0.0,0.0,None,0.09048711448245368,1636042515805110273,Gaia EDR3 3017366915175098752,3017366915175098752,1138418741,2016.0,83.82828735989325,0.18476668,-5.300835077615501,0.16144748,2.7821018525993413,0.2626102,10.594036,3.3330789,3.244198584279656,0.25804526,-0.7645851450219548,0.19799647,0.14884098,-0.12645656,-0.20010693,0.019528449,-0.08708442,0.06849203,-0.38704634,0.30347127,-0.0055365064,-0.012420245,393,0,391,2,4.2042,660.1812,1.1826602,5.926325,95,false,,1.1720496,0.051516075,0.009200181,-0.19632894,-0.12758468,-0.2861791,0.12974444,47,21,0.36520535,52,29,0,0.03813234,96.10879,0,18,1.1543642,0.18895574,0.27672836,0.17964137,0.59526014,179.41121,-22.455204,-0.8741566,-43.918648,false,366,641.4117951551967,2.665204,240.66142,18.669525,17,214.80772003047954,42.788433,5.020229,19.508417,21,1725.3289566671883,85.875206,20.091118,16.655716,0,7,0,11,0,3.024791,2.8527012,0.838892,2.0138092,,,0,,,,208.93137618910995,-19.335241424258896,82.99741550145555,-28.59021692522353,0.9360936107424453
