,star_s,star_b,cross_point_x,cross_point_y,TBL_S,TBL_B,vel_mod_s,vel_mod_b,angle,parallax_s,parallax_err_s,parallax_b,parallax_err_b,ruwe_s,ruwe_b,star_score,star_score_ID
1081,102,964,-0.0001757310966658,-0.002016642270223,46238.32962905289,41841.856726710736,0.1529328280004102,4.512869160711825,1.687978059843636,2.39,0.067584865,2.59,0.02430476,1.4180635,1.1490941,0.0,102.0
5833,802,849,-0.0001202825744764,-0.0004440743445546,39094.86029305598,45126.04072454453,2.494112494776587,4.222757321401211,1.1170453857011993,2.58,0.29207036,2.47,0.11452982,0.96046543,0.8981195,0.0,802.0
1577,166,627,-0.0071596708467921,-0.0005575727811338,94619.0387795374,83168.01339198316,7.972327744693972,1.5112649634975643,1.229682710711284,0.73,0.046569068,2.62,0.11206933,1.0254942,1.096086,0.0,166.0
1113,109,987,-0.0081593475610171,0.0029646158667132,181047.0287847416,213513.0590468644,1.995428429672879,3.087960482788441,1.137962712448029,1.82,0.16933973,2.58,0.018658115,2.1389198,1.122362,0.0,109.0
1579,166,737,-0.0105901132876425,0.0123432815154146,249197.5914912268,308984.43283351744,7.972327744693972,3.022370340626954,1.093845060824073,0.73,0.046569068,2.57,0.026443262,1.0254942,1.0833541,0.0,166.0
2771,273,572,0.0062441102128823,-0.0094507024537981,358674.2931196911,416101.7705408938,2.417499983678151,1.309281115794178,1.0273047586537445,2.63,0.10614032,2.56,0.047873426,0.8472307,1.0379919,0.0,273.0
1580,166,810,-0.0093776207245682,0.0077834644767728,194561.6811661312,183638.8037030682,7.972327744693972,6.452396065200661,1.463938157135689,0.73,0.046569068,1.92,0.01698049,1.0254942,1.0508759,0.0,166.0
5838,804,831,-0.0041057147832328,-0.0086865133471211,142578.7231387014,130371.63300200296,3.337931291945532,4.322736112683483,1.602978827086095,2.86,0.025074787,2.14,0.19958766,1.4674389,0.9962947,0.0,804.0
5837,803,843,-0.0027914163081853,-0.0039454198481129,68591.85217017136,68753.37363569123,3.217581989026376,15.087491566634757,1.411390170224458,2.38,0.039177712,2.03,0.015315163,1.2772529,1.1160008,0.0,803.0
5836,802,1217,0.0004569236635951,9.692524007907222e-05,9812.989896397848,12104.508182136591,2.494112494776587,10.21525696774551,1.184859537928724,2.58,0.29207036,1.65,0.61025304,0.96046543,4.491376,0.0,802.0
5835,802,998,0.0002364020483766,-0.0001097636249521,21000.12705912856,18285.242448203757,2.494112494776587,4.621872020577589,1.7571039887977893,2.58,0.29207036,2.48,0.059564058,0.96046543,0.87722063,0.0,802.0
830,79,241,0.0051692147592029,-0.0096134485958625,617096.4121269163,605187.0259790956,1.781016951267076,0.9777305927548492,1.0374301882825876,2.34,0.054943155,2.59,0.0155534169999999,1.0827593,1.2113835,0.0,79.0
5832,801,1024,-0.0031606133282244,0.008701490999508,52316.71650018644,53461.23705340766,1.2588573518923527,1.5021720063149044,1.8381596389012795,2.53,0.036439054,2.53,0.035551973,1.1025586,1.0044527,0.0,801.0
1574,166,482,-0.0066204729468557,-0.0025853326587662,70322.3387373466,66106.86351596318,7.972327744693972,5.218830138668177,2.094403449469705,0.73,0.046569068,2.64,0.059582368,1.0254942,1.030524,0.0,166.0
1582,166,1091,-0.0076316996981098,0.0012175846627287,115889.04634648436,97481.64530010193,7.972327744693972,7.078549702876237,1.2171086208209074,0.73,0.046569068,2.38,0.6839028,1.0254942,0.8777637,0.0,166.0
5829,799,1134,0.000401257060098,0.007450333952273,387814.71361860033,368405.8906853424,0.7096476486171057,0.4335882478137285,2.057927388806263,2.39,0.079806425,2.7,0.15482843,3.2123582,0.94177675,0.0,799.0
5828,799,1121,-0.0018263577176886,0.0073170278633496,97509.97522765632,115303.54413810778,0.7096476486171057,4.071863598041349,2.1162890900058664,2.39,0.079806425,2.58,0.021756392,3.2123582,1.1312249,0.0,799.0
5827,799,1016,0.000206751440808,0.0074386942452466,362466.5683797521,329458.4562208194,0.7096476486171057,2.269764990011165,1.4113385287170015,2.39,0.079806425,1.99,0.18731426,3.2123582,1.1196772,0.0,799.0
5826,799,890,0.0014096102426049,0.0075106763509471,519224.19687952247,555048.7995809531,0.7096476486171057,1.1064691820772918,1.2385021835389636,2.39,0.079806425,2.5,0.1391047,3.2123582,0.8021842,0.0,799.0
5825,799,840,-0.0009396020369071,0.0073700935607109,213072.7639526075,251375.32765429688,0.7096476486171057,3.480109600974926,1.6420133700112431,2.39,0.079806425,2.28,0.09483517,3.2123582,0.8168936,0.0,799.0
508,43,804,-0.0023962983104515,-0.0049078474495279,32384.51281645776,27876.27153358565,22.97790382634037,3.337931291945532,2.2289243309119757,2.83,0.024015222,2.86,0.025074787,1.0197788,1.4674389,0.0,43.0
1584,166,1105,-0.0102354454325885,0.0110094832078742,233215.96676703627,217081.36794003964,7.972327744693972,2.7977133303634347,1.338915800152792,0.73,0.046569068,2.63,0.029990673,1.0254942,1.1262205,0.0,166.0
4100,476,812,-0.0049313003336635,0.0109613000260275,440021.2756733916,419859.6650073393,0.8718063802290964,3.229777261455697,1.1788916961166542,2.98,0.19419436,0.99,0.08222558,1.0642899,0.98277247,0.0,476.0
4101,476,1214,-0.0028083294488703,0.0092270382089814,149742.3836875546,135618.86621036835,0.8718063802290964,1.8614570588047568,1.2547516577896864,2.98,0.19419436,2.54,0.0623898839999999,1.0642899,1.2626469,0.0,476.0
1576,166,625,-0.0077449302202875,0.0016434103379071,120991.30663587966,101626.7747192713,7.972327744693972,4.367112472741906,1.518908941454546,0.73,0.046569068,1.8,0.15822877,1.0254942,4.719578,0.0,166.0
1573,166,424,-0.0065373241421236,-0.0028980301120182,66575.58533255351,77047.75925436281,7.972327744693972,5.254985805129238,2.1737363612273937,0.73,0.046569068,2.69,0.05270878,1.0254942,1.0769626,0.0,166.0
1082,102,1075,-0.0001512354827296,-0.0020213650561552,61297.24286573194,74739.13910973052,0.1529328280004102,2.891456911414077,1.764856491848248,2.39,0.067584865,2.46,0.066933274,1.4180635,0.75244933,0.0,102.0
178,20,794,-7.227643459157759e-06,-0.0026006477095952,53473.49622353682,52831.90562459244,14.520529763797157,4.276728356259782,1.7724302671410117,1.46,0.01971425,2.45,0.04886005,1.057344,0.97387767,0.0,20.0
5870,809,945,-0.0100694442594049,0.0039735002091649,34451.29174632375,32648.95335125349,8.227763098981896,12.68654709322545,1.488500868977793,2.38,0.02003754,0.94,0.03622378,1.1145533,1.0259234,0.0,809.0
512,43,1021,-0.0040863306729694,-0.0017227505215937,46870.87692493268,48305.35778656392,22.97790382634037,6.837834093163432,1.7892138877773942,2.83,0.024015222,2.41,0.09762374,1.0197788,0.91202873,0.0,43.0
168,20,545,0.0009504710133288,-0.0032969929421394,45945.40242256208,39905.59177549463,14.520529763797157,3.9213052437525286,2.1871623240452496,1.46,0.01971425,2.53,0.046262298,1.057344,0.8973423,0.0,20.0
511,43,1002,-0.0037728040837329,-0.0023136342220189,44183.43706869122,44742.25028496681,22.97790382634037,10.007651405208508,1.891092123999778,2.83,0.024015222,1.58,0.278501,1.0197788,1.891521,0.0,43.0
4060,470,843,-0.0016811707041518,-0.0049638756444898,66779.43028797042,77972.00913113526,4.1507416279213984,15.087491566634757,1.323173198646931,2.49,0.09024437,2.03,0.015315163,0.78958493,1.1160008,0.0,470.0
174,20,670,0.0009715666487564,-0.0033123316345907,45779.57790024076,48230.2878524814,14.520529763797157,2.797970845729691,2.0712177485384613,1.46,0.01971425,2.44,0.09480864,1.057344,0.8348741,0.0,20.0
4062,471,690,-0.0008754054014087,0.0074119862834129,127019.06824015574,150655.35141544553,5.692134918787954,1.6191621134439331,2.389115649771236,2.47,0.19406839,2.58,0.04391772,2.4752905,1.1460687,0.0,471.0
509,43,913,-0.00337521136401,-0.0030629520328753,40775.411854189966,35852.664086412005,22.97790382634037,5.415384838624124,1.8049330515884647,2.83,0.024015222,2.7,0.084550016,1.0197788,1.0058361,0.0,43.0
2776,273,928,0.0044809650079228,-0.0076725333940127,263050.1715065457,300817.4049659369,2.417499983678151,1.633591092841743,1.015190961763607,2.63,0.10614032,2.52,0.015984114,0.8472307,0.98481035,0.0,273.0
177,20,790,-0.0026567550282943,-0.0006741693232591,74300.39259633339,87025.79639405165,14.520529763797157,2.1211222747172767,1.138338497425076,1.46,0.01971425,2.25,0.10631218,1.057344,0.84978324,0.0,20.0
4067,471,1229,0.0011506195179482,0.0058336431927253,85366.30189988301,103669.46645640164,5.692134918787954,0.6566748110787015,1.160606322277586,2.47,0.19406839,2.5,0.014771417,2.4752905,0.9916684,0.0,471.0
1114,109,1108,-0.0078824542047339,0.0027229856183161,164045.03274452235,168330.22994331238,1.995428429672879,4.242273153078838,1.593804191376576,1.82,0.16933973,2.59,0.049456384,2.1389198,1.0352473,0.0,109.0
5857,807,1087,-0.0014545911510985,0.001010936571503,68312.96074989477,75509.6130469367,6.451834273892424,1.9128219423154116,1.9836644914837605,2.68,0.029164748,2.49,0.13792573,1.7693552,3.860773,0.0,807.0
5856,807,1078,-0.0012341445352461,-0.0001774966839406,51018.060890855966,57165.478882630894,6.451834273892424,1.9670143401400315,1.87204854275576,2.68,0.029164748,2.57,0.057714526,1.7693552,0.73325753,0.0,807.0
1121,110,513,-0.0059193383622499,-0.0031878338251921,115796.13416038748,96972.71420535423,3.361176327473091,2.224119413735159,1.2312243626740504,2.46,0.049265455,2.58,0.0816888,1.265798,1.0195234,0.0,110.0
1570,165,907,0.0007161042724544,-0.0120020224355072,191366.86311713085,183625.0719702861,5.493700497363896,2.545940177214828,1.1597446550599584,2.75,0.2246733,2.48,0.14314073,0.7480031,1.0145893,0.0,165.0
183,20,960,-0.0002700471553318,-0.0024095509456863,55539.41740248008,65647.56639934656,14.520529763797157,2.1168003270561155,1.6739031924129273,1.46,0.01971425,2.57,0.07630607,1.057344,0.8665588,0.0,20.0
1117,110,372,-0.0060426920072102,-0.0031254836489831,119592.32138877592,117132.72170570074,3.361176327473091,2.5733030704736946,1.5838032552326962,2.46,0.049265455,2.77,0.10821398,1.265798,1.0668561,0.0,110.0
5851,807,829,-0.0026332744317626,0.0073652478089898,160785.27757720088,149123.41853359048,6.451834273892424,1.1041374443213352,1.1146227911754911,2.68,0.029164748,2.56,0.037998796,1.7693552,1.0884537,0.0,807.0
349,30,429,-0.0050651525278633,0.0092871079143262,41384.49539359576,48242.34112620573,13.726300813469022,4.690949629915462,1.067671504453355,1.93,0.021824164,2.44,0.050318863,1.0111686,1.0960652,0.0,30.0
4069,472,1282,-0.0067956183998074,0.0006524764098233,7657.494479717407,8245.00822767425,2.81350821263192,40.18000678881844,1.3828439986625822,2.76,0.01620953,2.29,0.03135986,1.0635291,1.0198622,0.0,472.0
4089,474,870,-0.0051574938146349,0.0031559752317518,578375.4593466917,616425.3670952475,0.9898634414890928,0.4165281378796396,2.684609463181584,2.5,0.033712287,3.01,0.1884184,1.1237258,1.1041709,0.0,474.0
1111,109,812,-0.0075141627051633,0.0024015970240993,141430.94513548628,164301.8147689962,1.995428429672879,3.229777261455697,1.1463588923500438,1.82,0.16933973,0.99,0.08222558,2.1389198,0.98277247,0.0,109.0
5819,797,1268,0.0022934706727241,0.000924380928505,40709.88049517053,35191.34291265131,5.139580972104071,2.6627420138824944,1.476772893325971,2.06,0.14075032,2.46,0.017167743,2.2837398,1.1654347,0.0,797.0
5818,797,1200,0.0052176882215508,0.0023112323562318,98842.1838424546,92775.23775117256,5.139580972104071,2.6963339462991005,2.71522983135676,2.06,0.14075032,2.52,0.01903418,2.2837398,1.0817971,0.0,797.0
4119,478,1280,0.0002238715870911,0.0012662483581954,125392.48141196543,112443.72604423908,1.3271853947911494,6.86791036308854,1.5708903028782657,0.56,0.52799284,2.65,0.02273873,7.3885703,1.0286908,0.0,478.0
1099,105,831,-0.0055410393331737,-0.0079807046161214,194296.9186980066,164530.18738908845,3.547226058501184,4.322736112683483,1.448393373241861,2.38,0.08751526,2.14,0.19958766,1.1442152,0.9962947,0.0,105.0
501,43,379,-0.002277377817995,-0.0051319693678961,31365.16810336716,33313.18243712817,22.97790382634037,4.621540108797955,1.5908286680663994,2.83,0.024015222,2.54,0.16229823,1.0197788,0.9598033,0.0,43.0
5788,785,1081,0.0002592064433544,-0.0002741645508495,16709.599051895635,15147.23874984431,2.5373012563176047,2.181525159792152,2.2311804085247995,2.2,0.2364408,1.53,0.31057414,0.69199044,4.0626187,0.0,785.0
1602,167,560,-0.005189001672972,-0.0006057493512703,239183.6128942963,277404.01115190814,1.596426901672812,1.5609334982105303,1.0583666918428345,2.6,0.050015006,2.53,0.0619126219999999,2.252086,0.9576333,0.0,167.0
500,43,350,-0.0045694273750075,-0.0008122887720541,51011.8122587983,43751.87560979733,22.97790382634037,3.9713982710563855,1.857798127575824,2.83,0.024015222,2.62,0.058061596,1.0197788,1.0363185,0.0,43.0
4115,478,484,0.0002033058755164,0.0022530206825573,56739.369692746826,63336.25202213165,1.3271853947911494,2.507238243877926,2.8640554613069247,0.56,0.52799284,2.42,0.0941031,7.3885703,0.7946131,0.0,478.0
185,20,972,-0.002883912667221,-0.0005090024017213,76085.98976860386,94974.65791837672,14.520529763797157,2.914862095660965,1.0301233066101712,1.46,0.01971425,2.66,0.46243247,1.057344,1.0262363,0.0,20.0
4116,478,655,0.0001967651132529,0.0025668558328001,34904.78931477403,37869.20350656047,1.3271853947911494,5.878449006297531,1.1330932971037564,0.56,0.52799284,2.39,0.06934053,7.3885703,1.6615449,0.0,478.0
4117,478,688,0.0001903088636453,0.0028766359446524,13352.331769778088,13194.00654544357,1.3271853947911494,3.54981238632112,2.4903190933640422,0.56,0.52799284,2.5,0.1329631,7.3885703,0.9925323,0.0,478.0
4118,478,1149,0.0002068077003377,0.0020849981074171,68429.27255854674,78969.21762170683,1.3271853947911494,3.104856612660026,1.1925815356068787,0.56,0.52799284,2.42,0.0470253,7.3885703,1.1009144,0.0,478.0
2738,271,640,0.0045028593384612,-0.0028772000072831,121103.98989896,149867.87208457667,4.857875966847206,2.391570080713005,1.2803465439457693,2.5,0.042940147,2.57,0.028765004,0.9342141,1.0430266,0.0,271.0
5817,797,1170,0.0014205785676552,0.0005103995328144,23357.12619627244,25455.802782425275,5.139580972104071,3.833712459523648,1.8442469495958231,2.06,0.14075032,1.9,0.3538252,2.2837398,0.99743235,0.0,797.0
499,43,316,-0.0037347120900409,-0.0023854237893538,43856.925871345,51923.70524109733,22.97790382634037,3.055585661070653,1.523230577867793,2.83,0.024015222,2.49,0.06418099,1.0197788,0.80149055,0.0,43.0
4124,479,966,-0.0022998417988144,-0.0001351879664951,55743.19014280375,65066.84616354218,3.005106686869061,0.4083444677097769,1.0563648314899536,2.53,0.06582504,2.57,0.015505898,0.8622481,1.1565315,0.0,479.0
2735,271,463,0.0003068560405114,0.0007628389433481,15542.31965386424,17776.45644440601,4.857875966847206,1.2188741878341935,1.6659711356547593,2.5,0.042940147,2.6,0.01691993,0.9342141,1.136718,0.0,271.0
2733,270,1290,-0.0005245875748693,-0.0007318770198613,31590.923764014165,32819.69419955174,3.448503975955067,2.8866829775193485,1.1417875614830744,2.53,0.09967998,2.78,0.22096342,0.8655134,0.42906037,0.0,270.0
498,43,281,-0.0028796880247771,-0.0039968334782927,36527.95974878736,34700.811669029914,22.97790382634037,5.091510158843512,1.7202255192069524,2.83,0.024015222,2.37,0.11801699,1.0197788,1.0515398,0.0,43.0
5772,781,1256,-0.008980370916917,0.0057919248830856,265089.2660582503,276259.10755392606,2.446049955170991,3.4671391660914943,1.6763697341222477,2.53,0.025062451,0.91,0.06177732,1.0440394,1.0195869,0.0,781.0
5771,781,1218,-0.0029334794397263,0.0069489974911859,32732.07494403006,40286.1032671296,2.446049955170991,5.643860161378698,1.0002792399592833,2.53,0.025062451,0.66,0.0882276,1.0440394,0.87876874,0.0,781.0
5770,781,1205,-0.0037214917445722,0.0067982113465655,63012.1496581392,54150.471295029776,2.446049955170991,1.8793890171998269,1.0286173582195224,2.53,0.025062451,2.52,0.022847917,1.0440394,1.2488081,0.0,781.0
2723,270,1078,-0.001295619423513,-0.0002098662682204,56517.10247757922,60426.168928944826,3.448503975955067,1.9670143401400315,1.0798031934665662,2.53,0.09967998,2.57,0.057714526,0.8655134,0.73325753,0.0,270.0
4133,480,706,0.0022747985687662,0.0008701082835406,438186.5643262398,366884.16961502,1.785074412014087,0.7181859923964634,1.8941234908320896,2.44,0.21402389,2.4,0.081965946,1.0622864,0.9752392,0.0,480.0
502,43,428,-0.0034172491630908,-0.0029837260560958,41135.74511011424,34585.37187933435,22.97790382634037,9.033382853678932,2.385591631872823,2.83,0.024015222,3.32,0.16522038,1.0197788,4.24496,0.0,43.0
503,43,623,-0.0031780203235792,-0.0034345854944716,39085.15948153483,47874.60562048719,22.97790382634037,6.468787949652832,2.332731303065949,2.83,0.024015222,2.65,0.040895525,1.0197788,1.1856697,0.0,43.0
1100,105,843,-0.0028596333811331,-0.0038828426371758,66847.42602796867,68186.95092004392,3.547226058501184,15.087491566634757,1.4079135730819934,2.38,0.08751526,2.03,0.015315163,1.1442152,1.1160008,0.0,105.0
1101,106,1240,-0.0033584038987306,-0.0068208668483905,35025.91147821413,32427.27537533625,4.073209985768813,31.097361545097414,1.6493454345785457,3.78,0.47172213,1.32,0.035783153,9.030983,2.9321358,0.0,106.0
1110,108,1143,0.0003511696736944,-0.000592163433328,92685.766163243,98399.58892390074,0.3500897322438141,2.716420723055989,1.1761574662198586,2.49,0.14771903,2.46,0.080956444,1.0591123,0.96136576,0.0,108.0
1587,166,1185,-0.0094270774509906,0.0079694562351424,196790.2418617407,172014.6250131502,7.972327744693972,3.309895258192012,1.20511515534618,0.73,0.046569068,3.14,0.15106802,1.0254942,5.606711,0.0,166.0
1588,166,1190,-0.0078743746074532,0.0021302114450893,126824.17699290648,125041.02430171908,7.972327744693972,2.2286650811273447,1.5624674347396537,0.73,0.046569068,2.58,0.02286942,1.0254942,1.6106371,0.0,166.0
5813,795,1240,-0.0025246492021277,-0.0076825940851496,41180.40437031326,35986.81869836771,3.1625271049361205,31.097361545097414,1.5791230448381666,2.39,0.03342417,1.32,0.035783153,2.1726952,2.9321358,0.0,795.0
1589,166,1196,-0.0103811749471997,0.0115575277435641,239782.65833653577,294407.8986689958,7.972327744693972,2.676285097353874,1.101893456675349,0.73,0.046569068,2.61,0.06773512,1.0254942,1.0136317,0.0,166.0
1109,108,1007,-0.0008440139172315,-0.001177706690408,443639.8317830786,429261.7042904432,0.3500897322438141,0.9875377911541612,1.8642580036128529,2.49,0.14771903,2.44,0.055049077,1.0591123,2.137289,0.0,108.0
1108,108,414,-0.0024861577108134,-0.001982224283176,925839.4244359712,974921.620810186,0.3500897322438141,0.3820544248572446,1.2360397914691763,2.49,0.14771903,2.56,0.04039535,1.0591123,1.0366042,0.0,108.0
5809,793,1227,-0.0060907773671637,0.0090932508982937,27774.13850116256,24278.523328146068,3.5841294610770205,15.565408828974835,1.780287255204822,2.74,0.03357275,1.36,0.03692184,1.0948743,0.99145937,0.0,793.0
5808,793,1114,-0.0062009793951209,0.0100791817415379,53326.99519280318,45490.286755286346,3.5841294610770205,5.170034754672167,1.7002170062244373,2.74,0.03357275,2.43,0.062195532,1.0948743,1.2838349,0.0,793.0
